symptom,herb
75,111
75,116
75,118
75,124
75,125
75,126
75,127
75,130
75,131
75,132
75,133
75,140
75,142
75,148
75,151
75,153
75,155
75,159
75,161
75,171
75,173
75,177
75,186
75,200
75,201
75,206
75,211
75,215
75,220
75,225
75,228
75,241
75,243
75,246
75,276
75,287
75,294
75,321
75,335
75,448
75,481
75,499
75,506
75,514
75,515
75,583
76,0
76,1
76,2
76,3
76,5
76,6
76,7
76,8
76,9
76,10
76,11
76,12
76,13
76,15
76,16
76,17
76,18
76,23
76,24
76,25
76,26
76,27
76,28
76,30
76,32
76,33
76,37
76,38
76,39
76,40
76,41
76,42
76,44
76,45
76,46
76,48
76,49
76,50
76,51
76,52
76,54
76,55
76,56
76,57
76,58
76,59
76,60
76,61
76,63
76,64
76,66
76,67
76,68
76,69
76,71
76,72
76,73
76,76
76,77
76,78
76,80
76,81
76,83
76,84
76,85
76,86
76,87
76,89
76,90
76,91
76,92
76,93
76,94
76,95
76,96
76,99
76,100
76,101
76,102
76,103
76,105
76,108
76,111
76,116
76,118
76,120
76,124
76,126
76,130
76,133
76,135
76,136
76,137
76,142
76,143
76,144
76,146
76,148
76,150
76,151
76,153
76,155
76,159
76,161
76,165
76,166
76,169
76,171
76,172
76,173
76,175
76,178
76,179
76,180
76,181
76,184
76,186
76,189
76,190
76,193
76,194
76,200
76,202
76,203
76,204
76,206
76,207
76,208
76,211
76,212
76,217
76,228
76,231
76,239
76,244
76,246
76,248
76,250
76,251
76,254
76,262
76,263
76,268
76,270
76,274
76,275
76,284
76,285
76,287
76,298
76,299
76,300
76,301
76,303
76,304
76,310
76,315
76,316
76,344
76,347
76,372
76,373
76,374
76,382
76,383
76,387
76,404
76,405
76,422
76,425
76,426
76,452
76,468
76,469
76,470
76,476
76,479
76,488
76,520
76,522
76,524
76,611
77,0
77,2
77,3
77,4
77,5
77,6
77,7
77,8
77,9
77,10
77,12
77,15
77,16
77,17
77,18
77,19
77,21
77,24
77,25
77,26
77,27
77,28
77,32
77,33
77,35
77,36
77,37
77,38
77,39
77,40
77,41
77,42
77,44
77,45
77,46
77,47
77,48
77,50
77,51
77,52
77,54
77,57
77,59
77,60
77,61
77,64
77,66
77,67
77,68
77,69
77,71
77,73
77,74
77,75
77,76
77,77
77,78
77,80
77,81
77,83
77,85
77,87
77,88
77,89
77,90
77,91
77,92
77,93
77,94
77,95
77,96
77,97
77,98
77,100
77,101
77,102
77,103
77,107
77,108
77,110
77,116
77,117
77,118
77,119
77,120
77,121
77,124
77,125
77,126
77,127
77,129
77,130
77,131
77,132
77,133
77,135
77,136
77,142
77,143
77,147
77,148
77,149
77,151
77,153
77,155
77,157
77,159
77,160
77,161
77,164
77,165
77,167
77,168
77,169
77,170
77,171
77,173
77,176
77,177
77,180
77,184
77,185
77,186
77,187
77,189
77,190
77,192
77,193
77,194
77,195
77,199
77,200
77,201
77,203
77,206
77,210
77,212
77,215
77,216
77,219
77,223
77,225
77,227
77,228
77,230
77,231
77,233
77,235
77,238
77,239
77,241
77,243
77,245
77,247
77,250
77,251
77,252
77,255
77,256
77,257
77,264
77,270
77,280
77,281
77,282
77,294
77,295
77,296
77,297
77,298
77,299
77,300
77,301
77,305
77,306
77,307
77,314
77,318
77,325
77,335
77,337
77,339
77,341
77,348
77,349
77,350
77,358
77,362
77,364
77,365
77,372
77,374
77,375
77,382
77,383
77,398
77,414
77,426
77,429
77,435
77,437
77,455
77,457
77,466
77,471
77,476
77,483
77,484
77,486
77,490
77,499
77,511
77,514
77,515
77,522
77,565
77,591
77,607
77,622
77,628
77,656
77,692
78,0
78,1
78,2
78,4
78,5
78,6
78,7
78,8
78,9
78,10
78,11
78,12
78,13
78,15
78,16
78,17
78,18
78,23
78,24
78,25
78,26
78,27
78,28
78,29
78,30
78,32
78,33
78,35
78,36
78,37
78,38
78,39
78,41
78,42
78,44
78,45
78,46
78,48
78,49
78,50
78,51
78,53
78,54
78,55
78,57
78,58
78,59
78,60
78,61
78,64
78,66
78,67
78,68
78,69
78,71
78,72
78,73
78,74
78,75
78,76
78,77
78,78
78,80
78,81
78,83
78,84
78,85
78,86
78,87
78,88
78,89
78,90
78,91
78,92
78,94
78,96
78,98
78,99
78,100
78,101
78,102
78,103
78,106
78,108
78,109
78,110
78,111
78,112
78,116
78,117
78,118
78,119
78,120
78,124
78,127
78,133
78,134
78,135
78,137
78,142
78,143
78,146
78,147
78,148
78,149
78,150
78,152
78,153
78,154
78,155
78,156
78,160
78,161
78,162
78,164
78,165
78,166
78,167
78,171
78,172
78,173
78,177
78,178
78,180
78,181
78,183
78,184
78,185
78,186
78,187
78,189
78,190
78,193
78,195
78,199
78,202
78,203
78,204
78,206
78,207
78,208
78,210
78,211
78,212
78,215
78,216
78,218
78,219
78,221
78,226
78,227
78,228
78,233
78,234
78,239
78,240
78,250
78,251
78,252
78,254
78,255
78,256
78,258
78,263
78,265
78,268
78,274
78,275
78,282
78,283
78,284
78,285
78,293
78,295
78,297
78,298
78,299
78,300
78,301
78,304
78,307
78,311
78,312
78,314
78,315
78,316
78,319
78,333
78,334
78,340
78,341
78,346
78,347
78,362
78,364
78,366
78,372
78,373
78,377
78,380
78,382
78,387
78,395
78,403
78,404
78,405
78,411
78,414
78,422
78,424
78,426
78,429
78,433
78,437
78,443
78,447
78,453
78,469
78,481
78,517
78,524
78,535
78,540
78,557
78,562
78,593
78,634
78,637
78,644
78,663
79,0
79,1
79,2
79,3
79,5
79,6
79,7
79,8
79,9
79,12
79,13
79,15
79,16
79,17
79,24
79,25
79,26
79,27
79,28
79,30
79,32
79,33
79,34
79,35
79,36
79,37
79,38
79,39
79,40
79,41
79,44
79,45
79,46
79,47
79,48
79,49
79,50
79,53
79,54
79,55
79,58
79,59
79,60
79,61
79,66
79,67
79,68
79,73
79,74
79,75
79,80
79,81
79,83
79,84
79,87
79,88
79,89
79,90
79,91
79,92
79,93
79,94
79,96
79,97
79,98
79,100
79,101
79,102
79,103
79,108
79,110
79,111
79,116
79,118
79,120
79,124
79,125
79,129
79,130
79,133
79,137
79,138
79,143
79,147
79,148
79,153
79,155
79,156
79,157
79,161
79,165
79,167
79,168
79,169
79,171
79,172
79,173
79,175
79,178
79,180
79,181
79,183
79,184
79,186
79,190
79,199
79,202
79,203
79,206
79,208
79,209
79,212
79,219
79,227
79,239
79,246
79,256
79,258
79,280
79,285
79,286
79,293
79,298
79,299
79,300
79,301
79,303
79,304
79,306
79,307
79,314
79,318
79,319
79,320
79,326
79,339
79,340
79,347
79,358
79,362
79,365
79,386
79,387
79,390
79,393
79,405
79,434
79,441
79,461
79,468
79,469
79,497
79,506
79,523
79,529
79,562
79,677
79,679
79,680
79,681
80,0
80,1
80,2
80,4
80,6
80,7
80,8
80,9
80,10
80,11
80,12
80,13
80,14
80,15
80,16
80,17
80,18
80,21
80,22
80,23
80,24
80,25
80,26
80,27
80,28
80,29
80,30
80,31
80,32
80,33
80,34
80,36
80,37
80,38
80,39
80,40
80,41
80,43
80,44
80,45
80,46
80,48
80,49
80,50
80,51
80,53
80,54
80,55
80,57
80,59
80,60
80,61
80,62
80,63
80,64
80,66
80,67
80,68
80,69
80,71
80,73
80,74
80,75
80,76
80,77
80,78
80,79
80,80
80,81
80,82
80,83
80,84
80,85
80,86
80,87
80,88
80,89
80,90
80,91
80,92
80,93
80,94
80,96
80,99
80,100
80,101
80,102
80,103
80,105
80,106
80,107
80,108
80,109
80,110
80,111
80,112
80,113
80,114
80,115
80,116
80,117
80,118
80,119
80,120
80,121
80,124
80,126
80,127
80,130
80,131
80,133
80,134
80,135
80,136
80,137
80,138
80,142
80,143
80,144
80,146
80,147
80,148
80,149
80,150
80,153
80,155
80,156
80,158
80,159
80,160
80,161
80,162
80,164
80,165
80,168
80,171
80,172
80,175
80,177
80,178
80,179
80,180
80,182
80,183
80,184
80,185
80,187
80,189
80,190
80,191
80,193
80,194
80,195
80,197
80,200
80,202
80,203
80,204
80,205
80,206
80,207
80,208
80,210
80,212
80,216
80,217
80,218
80,219
80,220
80,223
80,227
80,228
80,229
80,233
80,239
80,241
80,243
80,244
80,245
80,250
80,251
80,252
80,254
80,255
80,258
80,259
80,263
80,268
80,272
80,275
80,278
80,279
80,287
80,291
80,295
80,296
80,297
80,298
80,300
80,301
80,304
80,306
80,311
80,314
80,316
80,317
80,324
80,325
80,337
80,346
80,347
80,348
80,357
80,362
80,364
80,366
80,367
80,368
80,369
80,371
80,372
80,374
80,375
80,382
80,386
80,387
80,396
80,397
80,403
80,404
80,405
80,408
80,411
80,412
80,414
80,424
80,429
80,437
80,439
80,450
80,454
80,463
80,464
80,469
80,477
80,481
80,488
80,494
80,495
80,515
80,521
80,529
80,538
80,553
80,623
80,637
80,642
80,647
81,0
81,1
81,2
81,4
81,6
81,7
81,8
81,9
81,11
81,12
81,14
81,15
81,16
81,17
81,18
81,21
81,22
81,24
81,25
81,27
81,28
81,30
81,32
81,33
81,34
81,35
81,36
81,38
81,41
81,44
81,45
81,46
81,51
81,54
81,55
81,57
81,60
81,61
81,63
81,64
81,66
81,67
81,68
81,69
81,71
81,73
81,75
81,76
81,77
81,78
81,80
81,81
81,83
81,84
81,85
81,86
81,87
81,88
81,89
81,91
81,94
81,95
81,96
81,99
81,100
81,101
81,102
81,103
81,106
81,107
81,108
81,109
81,110
81,112
81,113
81,115
81,116
81,117
81,118
81,119
81,120
81,124
81,127
81,130
81,133
81,135
81,136
81,137
81,138
81,144
81,147
81,148
81,150
81,156
81,158
81,159
81,160
81,162
81,169
81,171
81,175
81,180
81,181
81,182
81,184
81,186
81,187
81,189
81,191
81,193
81,194
81,195
81,197
81,198
81,202
81,204
81,206
81,207
81,216
81,217
81,218
81,220
81,221
81,223
81,227
81,229
81,234
81,239
81,243
81,247
81,251
81,262
81,264
81,269
81,275
81,282
81,283
81,291
81,298
81,300
81,301
81,305
81,316
81,317
81,326
81,329
81,330
81,337
81,343
81,348
81,372
81,375
81,380
81,384
81,387
81,424
81,438
81,455
81,457
81,478
81,479
81,484
81,528
81,529
81,539
81,553
82,2
82,6
82,8
82,9
82,11
82,12
82,13
82,14
82,15
82,16
82,17
82,22
82,23
82,24
82,27
82,28
82,30
82,32
82,33
82,35
82,36
82,37
82,38
82,39
82,40
82,41
82,44
82,46
82,48
82,49
82,51
82,54
82,57
82,60
82,63
82,64
82,67
82,68
82,69
82,71
82,73
82,75
82,76
82,77
82,78
82,80
82,81
82,83
82,84
82,85
82,86
82,87
82,88
82,89
82,94
82,95
82,100
82,101
82,102
82,106
82,108
82,111
82,114
82,116
82,117
82,118
82,119
82,120
82,121
82,129
82,130
82,135
82,136
82,142
82,144
82,147
82,148
82,150
82,153
82,156
82,157
82,160
82,161
82,162
82,164
82,165
82,169
82,171
82,176
82,182
82,183
82,187
82,189
82,191
82,197
82,198
82,201
82,202
82,204
82,206
82,207
82,208
82,210
82,218
82,220
82,223
82,227
82,228
82,233
82,239
82,243
82,245
82,247
82,248
82,251
82,254
82,266
82,269
82,270
82,271
82,273
82,274
82,275
82,282
82,283
82,284
82,288
82,291
82,292
82,299
82,307
82,308
82,316
82,317
82,339
82,341
82,348
82,350
82,351
82,355
82,356
82,371
82,375
82,380
82,383
82,384
82,385
82,386
82,387
82,397
82,399
82,404
82,426
82,437
82,448
82,483
82,493
82,499
82,503
82,504
82,505
82,557
82,558
82,563
82,564
82,591
82,600
82,610
82,614
82,659
82,671
82,743
83,0
83,1
83,2
83,3
83,4
83,5
83,6
83,7
83,8
83,9
83,10
83,11
83,12
83,13
83,15
83,16
83,17
83,18
83,21
83,22
83,23
83,24
83,25
83,26
83,27
83,28
83,29
83,30
83,32
83,33
83,35
83,36
83,37
83,38
83,39
83,41
83,42
83,43
83,44
83,45
83,46
83,48
83,49
83,50
83,51
83,54
83,56
83,57
83,59
83,60
83,61
83,62
83,63
83,64
83,65
83,66
83,67
83,68
83,69
83,71
83,72
83,73
83,74
83,75
83,76
83,77
83,78
83,79
83,80
83,81
83,82
83,83
83,84
83,85
83,86
83,87
83,88
83,89
83,90
83,91
83,93
83,94
83,95
83,96
83,97
83,98
83,100
83,101
83,102
83,103
83,106
83,107
83,108
83,109
83,110
83,112
83,113
83,114
83,115
83,116
83,117
83,118
83,119
83,120
83,123
83,124
83,126
83,127
83,130
83,131
83,132
83,133
83,135
83,136
83,137
83,138
83,139
83,142
83,143
83,144
83,146
83,147
83,148
83,149
83,150
83,151
83,153
83,154
83,155
83,156
83,157
83,160
83,161
83,162
83,163
83,164
83,165
83,166
83,169
83,171
83,172
83,173
83,174
83,175
83,176
83,177
83,178
83,179
83,180
83,181
83,182
83,183
83,184
83,185
83,186
83,187
83,189
83,191
83,197
83,198
83,199
83,200
83,201
83,202
83,203
83,204
83,206
83,207
83,208
83,210
83,211
83,212
83,216
83,218
83,219
83,220
83,223
83,226
83,227
83,228
83,229
83,230
83,231
83,234
83,235
83,239
83,240
83,241
83,247
83,248
83,249
83,250
83,251
83,252
83,254
83,255
83,256
83,258
83,259
83,262
83,263
83,264
83,265
83,266
83,268
83,272
83,273
83,274
83,275
83,276
83,277
83,278
83,279
83,280
83,283
83,285
83,294
83,295
83,298
83,299
83,300
83,301
83,304
83,306
83,310
83,316
83,317
83,318
83,319
83,321
83,324
83,326
83,327
83,332
83,335
83,339
83,341
83,347
83,353
83,354
83,355
83,358
83,362
83,366
83,370
83,371
83,372
83,377
83,380
83,381
83,384
83,386
83,387
83,388
83,393
83,396
83,397
83,398
83,399
83,404
83,409
83,414
83,424
83,425
83,434
83,446
83,450
83,451
83,452
83,462
83,468
83,469
83,479
83,481
83,482
83,487
83,490
83,492
83,499
83,501
83,503
83,513
83,515
83,518
83,527
83,530
83,531
83,541
83,542
83,543
83,552
83,563
83,581
83,583
83,600
83,618
83,626
83,628
83,641
83,656
83,673
83,676
83,695
83,728
84,0
84,2
84,4
84,6
84,7
84,8
84,12
84,15
84,16
84,17
84,21
84,23
84,24
84,25
84,26
84,27
84,28
84,30
84,32
84,33
84,37
84,38
84,39
84,40
84,41
84,44
84,45
84,46
84,48
84,49
84,50
84,51
84,54
84,55
84,57
84,59
84,60
84,61
84,67
84,68
84,71
84,74
84,75
84,76
84,77
84,78
84,80
84,81
84,83
84,85
84,87
84,88
84,89
84,90
84,91
84,93
84,94
84,96
84,98
84,100
84,101
84,102
84,103
84,105
84,108
84,110
84,112
84,113
84,115
84,116
84,118
84,119
84,120
84,124
84,126
84,133
84,137
84,138
84,142
84,143
84,147
84,148
84,153
84,155
84,159
84,161
84,165
84,169
84,173
84,178
84,179
84,180
84,181
84,185
84,186
84,187
84,202
84,203
84,204
84,206
84,207
84,211
84,219
84,227
84,233
84,244
84,250
84,275
84,298
84,299
84,300
84,301
84,316
84,350
84,387
84,422
85,2
85,6
85,8
85,9
85,10
85,11
85,12
85,13
85,14
85,15
85,16
85,17
85,18
85,19
85,23
85,24
85,25
85,26
85,27
85,28
85,30
85,32
85,33
85,37
85,38
85,39
85,40
85,41
85,45
85,46
85,48
85,49
85,50
85,51
85,52
85,53
85,54
85,55
85,57
85,59
85,60
85,61
85,64
85,66
85,67
85,68
85,69
85,71
85,72
85,73
85,75
85,77
85,78
85,80
85,81
85,83
85,84
85,85
85,86
85,87
85,88
85,89
85,90
85,91
85,92
85,93
85,94
85,95
85,96
85,100
85,101
85,102
85,106
85,107
85,108
85,109
85,110
85,111
85,112
85,114
85,116
85,117
85,118
85,119
85,120
85,121
85,122
85,124
85,127
85,135
85,136
85,137
85,144
85,146
85,147
85,148
85,149
85,151
85,153
85,156
85,158
85,160
85,162
85,165
85,167
85,169
85,171
85,180
85,181
85,182
85,184
85,185
85,186
85,187
85,189
85,191
85,193
85,194
85,202
85,203
85,204
85,205
85,208
85,210
85,211
85,212
85,216
85,217
85,221
85,223
85,225
85,226
85,227
85,228
85,233
85,238
85,239
85,243
85,247
85,249
85,251
85,258
85,264
85,277
85,280
85,283
85,284
85,295
85,300
85,301
85,305
85,311
85,316
85,323
85,324
85,326
85,327
85,333
85,334
85,340
85,343
85,347
85,348
85,349
85,362
85,369
85,383
85,384
85,385
85,421
85,426
85,427
85,450
85,478
85,481
85,484
85,485
85,539
85,540
85,556
85,580
86,8
86,9
86,11
86,12
86,13
86,15
86,16
86,18
86,24
86,27
86,28
86,30
86,32
86,33
86,36
86,37
86,38
86,39
86,40
86,41
86,45
86,49
86,51
86,54
86,60
86,61
86,68
86,71
86,73
86,80
86,83
86,85
86,89
86,90
86,91
86,94
86,99
86,100
86,102
86,108
86,109
86,112
86,116
86,118
86,120
86,133
86,136
86,143
86,146
86,149
86,153
86,160
86,165
86,171
86,172
86,175
86,180
86,181
86,184
86,185
86,202
86,203
86,204
86,227
86,228
86,316
86,358
87,0
87,2
87,6
87,7
87,8
87,9
87,11
87,12
87,14
87,15
87,16
87,17
87,18
87,23
87,24
87,25
87,26
87,27
87,28
87,29
87,30
87,32
87,33
87,36
87,38
87,39
87,41
87,42
87,44
87,46
87,49
87,54
87,56
87,57
87,63
87,64
87,66
87,67
87,68
87,69
87,71
87,72
87,73
87,75
87,77
87,78
87,80
87,81
87,83
87,84
87,85
87,86
87,87
87,89
87,90
87,91
87,94
87,98
87,100
87,101
87,102
87,103
87,106
87,107
87,108
87,109
87,111
87,112
87,116
87,117
87,118
87,119
87,120
87,127
87,130
87,135
87,136
87,137
87,138
87,139
87,148
87,149
87,150
87,153
87,154
87,155
87,156
87,157
87,160
87,161
87,162
87,164
87,171
87,175
87,184
87,185
87,186
87,187
87,189
87,198
87,202
87,203
87,208
87,210
87,211
87,216
87,223
87,226
87,227
87,229
87,230
87,239
87,240
87,245
87,247
87,251
87,252
87,253
87,258
87,262
87,267
87,272
87,275
87,278
87,279
87,283
87,285
87,289
87,291
87,298
87,310
87,317
87,322
87,326
87,327
87,329
87,330
87,332
87,341
87,347
87,356
87,358
87,363
87,367
87,368
87,370
87,371
87,372
87,373
87,374
87,375
87,385
87,386
87,387
87,397
87,398
87,402
87,416
87,425
87,427
87,438
87,443
87,451
87,457
87,458
87,467
87,503
87,504
87,512
87,516
87,527
87,528
87,530
87,549
87,559
87,572
87,576
87,582
87,609
87,610
87,617
87,651
88,0
88,1
88,2
88,3
88,4
88,5
88,6
88,7
88,8
88,9
88,10
88,11
88,12
88,14
88,15
88,16
88,17
88,18
88,23
88,24
88,25
88,27
88,28
88,30
88,31
88,32
88,33
88,35
88,36
88,37
88,38
88,41
88,43
88,44
88,45
88,46
88,48
88,49
88,50
88,51
88,52
88,54
88,55
88,57
88,59
88,60
88,61
88,67
88,68
88,69
88,71
88,72
88,73
88,75
88,76
88,77
88,78
88,79
88,80
88,81
88,82
88,83
88,85
88,89
88,90
88,91
88,93
88,94
88,95
88,99
88,100
88,101
88,102
88,103
88,106
88,107
88,108
88,111
88,112
88,116
88,118
88,119
88,120
88,126
88,127
88,135
88,137
88,142
88,143
88,144
88,148
88,150
88,153
88,156
88,160
88,161
88,166
88,169
88,171
88,173
88,175
88,178
88,179
88,180
88,181
88,184
88,185
88,187
88,189
88,197
88,199
88,203
88,204
88,207
88,208
88,210
88,211
88,212
88,216
88,218
88,219
88,222
88,226
88,227
88,234
88,239
88,247
88,248
88,250
88,251
88,255
88,259
88,263
88,269
88,271
88,275
88,287
88,295
88,298
88,299
88,300
88,301
88,303
88,304
88,314
88,315
88,316
88,324
88,337
88,339
88,343
88,346
88,347
88,350
88,353
88,354
88,355
88,362
88,367
88,368
88,372
88,373
88,385
88,403
88,447
88,505
88,513
88,573
89,0
89,1
89,2
89,3
89,5
89,6
89,8
89,9
89,10
89,11
89,15
89,16
89,17
89,19
89,20
89,23
89,24
89,25
89,26
89,27
89,28
89,30
89,32
89,33
89,36
89,37
89,38
89,39
89,40
89,41
89,44
89,46
89,47
89,48
89,50
89,51
89,52
89,53
89,54
89,55
89,57
89,60
89,61
89,62
89,63
89,67
89,68
89,69
89,71
89,72
89,73
89,75
89,76
89,77
89,78
89,85
89,87
89,88
89,89
89,90
89,91
89,92
89,93
89,94
89,95
89,97
89,98
89,99
89,100
89,101
89,102
89,103
89,107
89,108
89,112
89,116
89,119
89,120
89,121
89,124
89,125
89,126
89,127
89,129
89,130
89,131
89,132
89,133
89,135
89,136
89,140
89,143
89,144
89,151
89,153
89,155
89,156
89,157
89,159
89,160
89,161
89,167
89,168
89,169
89,170
89,171
89,173
89,174
89,175
89,176
89,180
89,181
89,185
89,186
89,189
89,190
89,191
89,192
89,193
89,194
89,195
89,200
89,202
89,203
89,204
89,206
89,209
89,210
89,212
89,215
89,225
89,239
89,242
89,243
89,246
89,257
89,258
89,264
89,269
89,270
89,274
89,275
89,280
89,281
89,285
89,286
89,293
89,296
89,297
89,301
89,303
89,304
89,305
89,307
89,309
89,311
89,316
89,318
89,322
89,335
89,350
89,358
89,360
89,362
89,365
89,372
89,382
89,384
89,385
89,391
89,405
89,413
89,423
89,424
89,431
89,434
89,439
89,448
89,452
89,461
89,467
89,471
89,472
89,482
89,490
89,499
89,504
89,525
89,550
89,633
89,677
90,0
90,1
90,2
90,4
90,6
90,7
90,8
90,9
90,10
90,11
90,12
90,14
90,15
90,16
90,17
90,18
90,21
90,23
90,24
90,25
90,26
90,27
90,28
90,29
90,30
90,32
90,33
90,37
90,38
90,40
90,41
90,44
90,45
90,46
90,48
90,49
90,50
90,51
90,52
90,54
90,56
90,57
90,58
90,59
90,60
90,61
90,62
90,63
90,64
90,66
90,67
90,68
90,69
90,71
90,72
90,73
90,77
90,78
90,80
90,81
90,83
90,84
90,85
90,86
90,87
90,88
90,89
90,91
90,92
90,94
90,96
90,99
90,100
90,101
90,102
90,103
90,106
90,107
90,108
90,109
90,111
90,112
90,116
90,118
90,119
90,121
90,124
90,127
90,129
90,132
90,135
90,136
90,137
90,138
90,143
90,144
90,147
90,149
90,150
90,151
90,153
90,154
90,156
90,159
90,160
90,161
90,162
90,165
90,166
90,169
90,171
90,172
90,174
90,177
90,178
90,180
90,181
90,184
90,185
90,186
90,187
90,189
90,191
90,194
90,197
90,200
90,202
90,203
90,204
90,207
90,210
90,211
90,212
90,213
90,214
90,216
90,218
90,219
90,221
90,226
90,227
90,228
90,229
90,234
90,239
90,242
90,247
90,248
90,249
90,251
90,255
90,259
90,262
90,263
90,264
90,272
90,275
90,277
90,282
90,283
90,284
90,295
90,300
90,301
90,307
90,309
90,316
90,326
90,347
90,350
90,353
90,354
90,355
90,357
90,358
90,362
90,366
90,370
90,372
90,384
90,390
90,393
90,398
90,426
90,437
90,446
90,448
90,452
90,457
90,481
90,487
90,497
90,510
90,512
90,553
90,562
90,580
90,641
91,0
91,2
91,6
91,8
91,9
91,10
91,12
91,13
91,15
91,16
91,17
91,21
91,22
91,23
91,24
91,25
91,26
91,27
91,28
91,30
91,32
91,33
91,37
91,38
91,39
91,40
91,41
91,43
91,44
91,45
91,48
91,50
91,51
91,53
91,54
91,57
91,60
91,61
91,64
91,66
91,67
91,68
91,69
91,71
91,73
91,75
91,76
91,77
91,78
91,79
91,80
91,81
91,82
91,83
91,84
91,85
91,86
91,87
91,88
91,89
91,90
91,91
91,92
91,94
91,98
91,100
91,101
91,102
91,103
91,106
91,107
91,108
91,109
91,110
91,113
91,114
91,115
91,116
91,118
91,119
91,120
91,121
91,124
91,125
91,127
91,130
91,131
91,135
91,136
91,138
91,140
91,144
91,147
91,148
91,150
91,154
91,155
91,156
91,157
91,159
91,160
91,162
91,171
91,172
91,173
91,178
91,180
91,181
91,182
91,184
91,185
91,186
91,187
91,188
91,190
91,191
91,192
91,193
91,194
91,195
91,197
91,200
91,201
91,202
91,204
91,206
91,207
91,208
91,212
91,216
91,220
91,223
91,227
91,239
91,242
91,243
91,244
91,248
91,250
91,251
91,270
91,272
91,275
91,277
91,281
91,282
91,290
91,295
91,305
91,306
91,311
91,323
91,329
91,335
91,343
91,347
91,353
91,354
91,355
91,365
91,370
91,372
91,373
91,379
91,403
91,421
91,422
91,424
91,439
91,444
91,448
91,452
91,462
91,467
91,481
91,487
91,496
91,534
91,553
92,6
92,8
92,9
92,11
92,15
92,16
92,17
92,18
92,23
92,24
92,27
92,28
92,30
92,31
92,32
92,35
92,37
92,38
92,39
92,41
92,44
92,48
92,51
92,53
92,54
92,60
92,64
92,66
92,67
92,68
92,69
92,71
92,72
92,73
92,75
92,77
92,78
92,80
92,81
92,83
92,84
92,85
92,86
92,87
92,88
92,89
92,90
92,91
92,93
92,94
92,100
92,101
92,102
92,103
92,104
92,107
92,108
92,110
92,111
92,116
92,117
92,118
92,119
92,120
92,121
92,124
92,125
92,126
92,130
92,139
92,142
92,143
92,144
92,147
92,150
92,156
92,157
92,159
92,160
92,162
92,164
92,166
92,169
92,171
92,173
92,176
92,182
92,187
92,189
92,191
92,195
92,197
92,198
92,202
92,204
92,206
92,207
92,220
92,223
92,228
92,234
92,239
92,240
92,245
92,246
92,254
92,265
92,269
92,271
92,274
92,275
92,277
92,280
92,282
92,284
92,294
92,295
92,301
92,306
92,307
92,309
92,316
92,339
92,343
92,344
92,347
92,348
92,350
92,356
92,362
92,369
92,370
92,380
92,382
92,386
92,399
92,414
92,419
92,423
92,448
92,479
92,481
92,483
92,489
92,498
92,557
92,563
92,614
92,622
92,692
93,0
93,1
93,2
93,3
93,4
93,5
93,6
93,7
93,8
93,9
93,10
93,12
93,15
93,16
93,17
93,23
93,24
93,25
93,26
93,27
93,29
93,32
93,33
93,36
93,37
93,38
93,40
93,41
93,43
93,44
93,45
93,46
93,49
93,50
93,54
93,57
93,59
93,60
93,64
93,66
93,67
93,68
93,69
93,71
93,74
93,76
93,77
93,78
93,80
93,85
93,88
93,89
93,100
93,102
93,103
93,107
93,110
93,111
93,112
93,116
93,118
93,124
93,126
93,127
93,130
93,131
93,132
93,135
93,136
93,143
93,144
93,148
93,150
93,152
93,153
93,155
93,156
93,161
93,173
93,175
93,186
93,200
93,202
93,203
93,206
93,208
93,212
93,225
93,241
93,248
93,251
93,255
93,294
93,295
93,319
93,335
93,339
93,362
93,374
93,378
93,399
93,404
93,437
93,479
93,499
93,570
93,604
93,625
93,634
94,0
94,1
94,3
94,5
94,8
94,9
94,10
94,12
94,15
94,16
94,18
94,24
94,25
94,27
94,28
94,32
94,33
94,36
94,38
94,41
94,44
94,47
94,48
94,49
94,51
94,52
94,53
94,54
94,56
94,57
94,59
94,60
94,61
94,66
94,67
94,68
94,69
94,73
94,75
94,76
94,77
94,78
94,80
94,81
94,83
94,84
94,85
94,87
94,88
94,89
94,90
94,91
94,94
94,96
94,101
94,103
94,106
94,107
94,108
94,109
94,111
94,116
94,118
94,134
94,135
94,136
94,137
94,144
94,150
94,151
94,154
94,159
94,160
94,165
94,169
94,171
94,173
94,179
94,180
94,181
94,184
94,185
94,186
94,187
94,189
94,191
94,199
94,202
94,204
94,210
94,218
94,219
94,227
94,228
94,229
94,239
94,249
94,257
94,258
94,261
94,271
94,295
94,306
94,309
94,316
94,343
94,347
94,369
94,372
94,373
94,380
94,416
94,423
94,437
94,445
94,446
94,448
94,463
94,464
95,0
95,1
95,2
95,4
95,6
95,7
95,8
95,9
95,10
95,11
95,12
95,13
95,15
95,16
95,17
95,18
95,21
95,23
95,24
95,25
95,26
95,27
95,28
95,29
95,30
95,32
95,33
95,36
95,37
95,38
95,39
95,40
95,41
95,42
95,43
95,44
95,45
95,46
95,48
95,49
95,50
95,51
95,52
95,53
95,54
95,57
95,59
95,60
95,61
95,63
95,64
95,66
95,67
95,68
95,69
95,70
95,71
95,72
95,73
95,74
95,75
95,76
95,77
95,78
95,80
95,81
95,83
95,84
95,85
95,86
95,87
95,88
95,89
95,90
95,91
95,93
95,94
95,96
95,98
95,99
95,100
95,101
95,102
95,103
95,106
95,107
95,108
95,110
95,111
95,112
95,113
95,114
95,115
95,116
95,117
95,118
95,119
95,120
